Property ID,Property Name,Location,Type,Price,Date Listed,Date Sold,Sale Price,Sq Ft,Bedrooms,Bathrooms,Building Type,Year Built,Floor Level,Parking Spaces,Agent Name,Agent Contact Info,Property Status,Property Features
1177,Property 1177,San Antonio,House,931082,22-07-2024,,,2209,2,2,Office Building,2022,3,1,Jane Smith,555-8138,Available,Garden|Sauna|Pool
1178,Property 1178,Houston,Apartment,698231,17-11-2024,,,2393,5,3,Detached,2008,,1,Kevin Martinez,555-3008,Available,Barn|Elevator|Sauna
1179,Property 1179,San Antonio,Apartment,697729,04-06-2024,,,1596,5,4,Detached,2014,,1,Kevin Martinez,555-7977,Available,Gym|Garage
1180,Property 1180,Houston,House,790240,10-03-2024,,,3825,6,5,Ranch,2009,3,3,Sarah Johnson,555-8831,Available,Pool|Elevator|Gym
1181,Property 1181,Houston,Commercial,760871,10-06-2024,,,3604,6,4,Detached,2017,,1,John Doe,555-5480,Available,Sauna|Pool|Fireplace
1182,Property 1182,Houston,Apartment,342348,17-05-2024,11-10-2024,366014,1306,4,3,Detached,2010,,3,Laura Taylor,555-4082,Sold,Barn
1183,Property 1183,Austin,Apartment,757834,17-10-2024,,,2418,4,5,Detached,2012,,3,Michael Green,555-8119,Available,Elevator|Barn|Gym|Pool
1184,Property 1184,Dallas,Apartment,547528,01-06-2024,,,3851,5,2,Condo,2009,9,2,Kevin Martinez,555-6583,Available,Gym|Sauna
1185,Property 1185,Houston,Apartment,971485,18-11-2024,,,1940,5,2,Detached,2000,,4,John Doe,555-5085,Available,Sauna
1186,Property 1186,Houston,Apartment,412579,06-10-2024,15-06-2024,442271,4616,5,4,Condo,2010,6,2,Kevin Martinez,555-8332,Sold,Barn|Garage|Fireplace
1187,Property 1187,San Antonio,Commercial,898319,08-08-2024,09-01-2024,913650,3161,4,4,Detached,2013,,2,John Doe,555-8719,Sold,Garden
1188,Property 1188,Austin,Commercial,320917,12-10-2024,08-05-2024,353003,4605,6,5,Condo,2002,1,4,John Doe,555-4142,Sold,Gym|Garage|Garden
1189,Property 1189,Austin,Apartment,950725,24-09-2024,29-10-2024,994856,4731,3,5,Condo,2023,4,2,Robert Black,555-6786,Sold,Fireplace|Barn|Pool
1190,Property 1190,Fort Worth,Apartment,994926,07-09-2024,,,3534,5,3,Condo,2016,4,1,David Lee,555-7818,Available,Garage|Pool|Gym
1191,Property 1191,Austin,Commercial,491602,29-07-2024,04-10-2024,539959,4181,5,2,Ranch,2005,4,1,Alice White,555-7301,Sold,Fireplace|Garage
1192,Property 1192,Dallas,House,688646,28-04-2024,,,4960,2,5,Ranch,2014,7,3,Jane Smith,555-3090,Available,Gym|Pool
1193,Property 1193,Dallas,Apartment,747219,03-10-2024,29-12-2023,776014,2231,4,5,Office Building,2001,2,2,Robert Black,555-8590,Sold,Fireplace|Garden
1194,Property 1194,Dallas,Apartment,413589,22-11-2024,29-04-2024,429507,2484,3,2,Office Building,2018,5,3,Robert Black,555-1796,Sold,Fireplace|Garage
1195,Property 1195,Houston,Apartment,500534,25-11-2024,16-10-2024,541078,4031,3,5,Office Building,2011,2,2,Laura Taylor,555-8866,Sold,Garden
1196,Property 1196,Houston,Apartment,904177,01-07-2024,20-02-2024,915213,2933,6,3,Condo,2014,6,4,Michael Green,555-1698,Sold,Garage|Garden|Elevator
1197,Property 1197,San Antonio,House,321342,16-12-2024,,,4701,2,5,Office Building,2017,5,4,David Lee,555-7141,Available,Sauna|Garage|Elevator
1198,Property 1198,Fort Worth,Apartment,428135,20-05-2024,30-12-2023,449501,2316,6,2,Ranch,2006,10,4,John Doe,555-1375,Sold,Barn
1199,Property 1199,Houston,Apartment,899214,30-10-2024,20-02-2024,911318,1575,6,4,Condo,2013,2,2,Kevin Martinez,555-8169,Sold,Gym|Pool|Garage
1200,Property 1200,Houston,Apartment,654042,23-09-2024,,,4141,5,3,Detached,2002,,4,Sarah Johnson,555-5847,Available,Garden
1201,Property 1201,Dallas,Commercial,651991,20-05-2024,,,4162,2,4,Condo,2023,7,3,Kevin Martinez,555-1535,Available,Sauna|Garage|Garden
1202,Property 1202,Houston,House,471808,14-12-2024,,,3394,3,2,Ranch,2006,3,1,Laura Taylor,555-3141,Available,Sauna|Garden|Barn
1203,Property 1203,Austin,Commercial,633730,15-02-2024,11-05-2024,664422,2775,2,4,Ranch,2011,7,3,Emily Brown,555-4413,Sold,Barn|Pool|Elevator|Garage
1204,Property 1204,Houston,House,938804,19-06-2024,11-02-2024,971303,2248,6,4,Ranch,2001,1,2,Robert Black,555-7693,Sold,Fireplace|Sauna|Gym|Pool
1205,Property 1205,San Antonio,Apartment,922822,04-12-2024,,,1919,4,5,Ranch,2007,1,4,Alice White,555-8292,Available,Gym|Barn
1206,Property 1206,Austin,Apartment,593349,08-02-2024,,,2476,6,4,Detached,2005,,1,David Lee,555-6685,Available,Gym|Barn|Garage
1207,Property 1207,Fort Worth,House,382396,22-02-2024,,,3212,4,3,Condo,2019,2,3,Emily Brown,555-2208,Available,Gym|Sauna|Fireplace
1208,Property 1208,Austin,Apartment,351876,02-10-2024,29-07-2024,380921,2446,2,5,Condo,2000,10,1,Sarah Johnson,555-1415,Sold,Garage
1209,Property 1209,Fort Worth,Apartment,455478,05-10-2024,21-06-2024,472342,4782,5,5,Ranch,2011,3,2,Michael Green,555-5310,Sold,Sauna|Garden
1210,Property 1210,Houston,House,713282,26-10-2024,,,2046,5,5,Detached,2015,,1,John Doe,555-3656,Available,Elevator|Garden
1211,Property 1211,Dallas,Apartment,545352,31-01-2024,29-11-2024,592365,2450,3,2,Condo,2000,7,1,Jane Smith,555-4453,Sold,Fireplace
1212,Property 1212,Austin,House,906375,16-07-2024,,,1070,6,3,Detached,2020,,1,Kevin Martinez,555-3775,Available,Garden|Barn|Fireplace|Elevator
1213,Property 1213,Houston,Commercial,787756,25-07-2024,08-04-2024,797830,4118,2,2,Office Building,2017,2,4,David Lee,555-5510,Sold,Elevator|Gym
1214,Property 1214,Austin,Commercial,854084,01-11-2024,,,2028,6,3,Condo,2008,9,4,Laura Taylor,555-4968,Available,Elevator|Garage
1215,Property 1215,Dallas,Apartment,350964,04-05-2024,30-05-2024,392125,4106,4,5,Office Building,2023,2,3,Sarah Johnson,555-7408,Sold,Barn|Garden|Gym|Fireplace
1216,Property 1216,Fort Worth,House,365251,03-11-2024,,,1992,2,3,Ranch,2005,8,4,Sarah Johnson,555-7414,Available,Pool
1217,Property 1217,San Antonio,Commercial,351109,25-06-2024,01-08-2024,368040,4339,2,4,Condo,2021,8,2,John Doe,555-1078,Sold,Garden|Pool|Barn|Gym
1218,Property 1218,Dallas,Apartment,918232,16-12-2024,25-08-2024,967788,2150,2,2,Office Building,2019,7,1,Laura Taylor,555-5300,Sold,Barn|Elevator|Garage
1219,Property 1219,Houston,Apartment,582156,14-06-2024,,,4030,6,5,Condo,2012,1,3,Kevin Martinez,555-7478,Available,Fireplace|Garden|Sauna
1220,Property 1220,Houston,Commercial,537935,01-07-2024,,,3818,3,4,Condo,2002,2,2,John Doe,555-9764,Available,Garage|Garden|Barn|Elevator
1221,Property 1221,Houston,House,811643,20-10-2024,,,1364,3,3,Ranch,2011,2,1,Sarah Johnson,555-9443,Available,Garage|Elevator|Pool|Gym
1222,Property 1222,Houston,Apartment,482663,28-02-2024,,,3632,6,4,Detached,2020,,2,John Doe,555-3187,Available,Garden|Gym|Garage
1223,Property 1223,Houston,Apartment,391005,19-06-2024,14-12-2024,436339,4939,4,4,Ranch,2022,4,4,Alice White,555-5803,Sold,Fireplace
1224,Property 1224,San Antonio,Commercial,935186,16-01-2024,27-12-2023,976940,1661,2,4,Condo,2001,4,3,Alice White,555-5479,Sold,Gym|Garage|Barn
1225,Property 1225,Houston,Commercial,319070,22-07-2024,13-11-2024,356977,4599,4,5,Detached,2002,,2,Emily Brown,555-8276,Sold,Pool|Gym|Elevator|Barn
1226,Property 1226,Fort Worth,House,753850,16-11-2024,,,2922,5,5,Ranch,2021,1,1,David Lee,555-7208,Available,Pool|Fireplace|Garden|Barn
1227,Property 1227,Austin,House,378856,07-08-2024,,,2750,6,2,Office Building,2020,1,4,Jane Smith,555-3264,Available,Sauna|Elevator|Pool
1228,Property 1228,Dallas,Commercial,354266,03-02-2024,05-08-2024,380144,2790,5,3,Detached,2007,,2,Sarah Johnson,555-1732,Sold,Garage|Elevator|Gym|Pool
1229,Property 1229,San Antonio,Commercial,909613,07-04-2024,,,2588,4,5,Detached,2015,,2,Michael Green,555-1856,Available,Sauna
1230,Property 1230,Dallas,House,384295,22-02-2024,,,3237,5,2,Condo,2001,1,3,Robert Black,555-5151,Available,Elevator|Barn|Garden
1231,Property 1231,Houston,Commercial,451496,19-01-2024,,,4016,5,5,Condo,2001,10,1,Kevin Martinez,555-1941,Available,Garden|Fireplace|Pool|Gym
1232,Property 1232,Fort Worth,Commercial,900070,07-12-2024,17-04-2024,918414,1913,6,4,Condo,2022,9,1,Emily Brown,555-7320,Sold,Fireplace
1233,Property 1233,Houston,Commercial,331489,23-07-2024,,,3062,3,5,Office Building,2013,10,1,John Doe,555-6232,Available,Pool|Sauna|Gym
1234,Property 1234,Dallas,House,520218,08-06-2024,01-01-2024,545885,1018,6,2,Detached,2005,,2,Alice White,555-9314,Sold,Sauna|Garden
1235,Property 1235,Fort Worth,Commercial,533486,07-11-2024,11-09-2024,574090,1496,2,2,Condo,2005,8,4,Robert Black,555-6703,Sold,Elevator|Barn
1236,Property 1236,Houston,Commercial,626315,07-03-2024,,,2280,5,3,Office Building,2015,8,1,John Doe,555-2582,Available,Elevator
1237,Property 1237,San Antonio,Commercial,579591,21-08-2024,22-02-2024,619475,3233,6,5,Detached,2015,,4,David Lee,555-6544,Sold,Garden|Fireplace
1238,Property 1238,Fort Worth,House,622203,18-09-2024,,,3410,2,2,Detached,2000,,2,David Lee,555-1731,Available,Fireplace|Sauna
1239,Property 1239,San Antonio,Commercial,806927,10-04-2024,16-09-2024,820954,3191,4,5,Ranch,2008,2,3,Sarah Johnson,555-2100,Sold,Garage|Fireplace
1240,Property 1240,Fort Worth,Apartment,770859,14-08-2024,,,4566,3,4,Office Building,2018,7,3,David Lee,555-3815,Available,Garage|Barn|Sauna
1241,Property 1241,Austin,Apartment,766884,27-11-2024,,,4897,6,4,Office Building,2020,5,4,Emily Brown,555-3643,Available,Barn
1242,Property 1242,Austin,Commercial,419557,10-09-2024,,,3646,4,5,Office Building,2005,9,3,Michael Green,555-4717,Available,Pool
1243,Property 1243,Austin,Apartment,487179,05-01-2024,13-07-2024,502239,3422,6,2,Office Building,2021,6,2,Kevin Martinez,555-8929,Sold,Barn|Garden|Fireplace|Gym
1244,Property 1244,Fort Worth,Commercial,816983,17-07-2024,,,3938,5,2,Detached,2003,,2,Jane Smith,555-7136,Available,Garden|Elevator|Sauna|Pool
1245,Property 1245,Houston,Commercial,635529,22-04-2024,20-04-2024,678182,2974,6,3,Office Building,2002,2,4,Kevin Martinez,555-8368,Sold,Gym|Elevator|Garage|Fireplace
1246,Property 1246,Houston,House,836728,11-12-2024,,,1243,3,2,Detached,2000,,1,Emily Brown,555-7011,Available,Fireplace|Garage
1247,Property 1247,San Antonio,Commercial,591793,25-06-2024,12-01-2024,610855,3818,6,3,Office Building,2012,7,1,Alice White,555-7067,Sold,Fireplace|Gym|Garage|Garden
1248,Property 1248,Austin,Apartment,489321,13-07-2024,19-08-2024,512087,2147,4,2,Office Building,2001,6,3,Kevin Martinez,555-6561,Sold,Pool|Sauna|Elevator
1249,Property 1249,Dallas,House,597073,17-09-2024,26-11-2024,639274,1936,3,3,Ranch,2012,10,1,David Lee,555-5965,Sold,Garage|Pool|Sauna|Elevator
1250,Property 1250,Austin,Apartment,434897,26-05-2024,,,1927,2,2,Detached,2001,,3,Emily Brown,555-1806,Available,Pool|Elevator|Barn
1251,Property 1251,Dallas,House,568008,13-01-2024,,,2481,3,3,Ranch,2018,1,4,Kevin Martinez,555-3205,Available,Gym|Elevator|Fireplace
1252,Property 1252,Austin,Commercial,562886,17-05-2024,18-04-2024,573957,1166,6,4,Detached,2000,,3,Michael Green,555-1542,Sold,Elevator
1253,Property 1253,Fort Worth,Commercial,309869,05-04-2024,04-09-2024,353534,1075,5,5,Office Building,2019,8,4,Kevin Martinez,555-1816,Sold,Barn
1254,Property 1254,Houston,House,817975,20-12-2023,,,2471,5,4,Ranch,2007,10,4,Sarah Johnson,555-1568,Available,Elevator
1255,Property 1255,San Antonio,House,378118,04-05-2024,,,2583,5,5,Condo,2016,8,3,Alice White,555-6617,Available,Pool
1256,Property 1256,San Antonio,House,300748,13-07-2024,,,3459,6,3,Detached,2023,,4,Robert Black,555-2478,Available,Barn|Gym
1257,Property 1257,Dallas,Commercial,414379,20-11-2024,17-08-2024,457142,2783,3,4,Detached,2019,,1,Jane Smith,555-5048,Sold,Sauna
1258,Property 1258,Austin,Commercial,898701,21-05-2024,07-06-2024,948533,2503,6,5,Detached,2001,,1,Alice White,555-7969,Sold,Garden|Garage|Pool|Elevator
1259,Property 1259,Austin,Commercial,613313,26-11-2024,11-12-2024,635645,1169,5,2,Condo,2012,8,2,John Doe,555-9432,Sold,Pool
1260,Property 1260,San Antonio,House,866625,17-03-2024,,,3537,5,2,Detached,2018,,4,John Doe,555-4181,Available,Elevator|Barn|Gym
1261,Property 1261,Fort Worth,Apartment,450290,09-01-2024,20-01-2024,496385,4589,3,2,Ranch,2000,9,2,Alice White,555-7711,Sold,Elevator|Gym|Sauna
1262,Property 1262,Houston,House,480095,24-01-2024,08-07-2024,506842,2021,4,5,Condo,2014,3,3,Robert Black,555-3075,Sold,Pool
1263,Property 1263,Houston,Commercial,459196,23-05-2024,26-04-2024,487299,3839,4,3,Detached,2014,,2,Alice White,555-6857,Sold,Pool|Elevator|Fireplace
1264,Property 1264,Houston,Apartment,561885,05-07-2024,,,4944,2,2,Condo,2016,6,2,John Doe,555-1905,Available,Elevator|Gym|Sauna
1265,Property 1265,Dallas,House,961129,31-08-2024,,,2919,5,5,Detached,2020,,2,Kevin Martinez,555-8664,Available,Garage|Elevator|Gym|Garden
1266,Property 1266,San Antonio,Apartment,785049,11-11-2024,16-12-2024,811413,2937,2,3,Condo,2008,3,4,David Lee,555-1004,Sold,Garden|Garage|Pool
1267,Property 1267,Dallas,House,485996,06-06-2024,17-06-2024,502648,1414,5,4,Detached,2013,,2,Emily Brown,555-8730,Sold,Gym|Pool|Garden|Elevator
1268,Property 1268,San Antonio,Commercial,924296,08-07-2024,20-08-2024,936823,4824,2,3,Detached,2012,,2,Emily Brown,555-9268,Sold,Fireplace
1269,Property 1269,San Antonio,Commercial,443711,19-04-2024,22-10-2024,456217,4468,2,3,Detached,2019,,1,Michael Green,555-1980,Sold,Gym|Barn|Pool|Garden
1270,Property 1270,Austin,House,446468,18-11-2024,06-01-2024,489050,4242,5,3,Office Building,2022,3,2,Alice White,555-9372,Sold,Sauna|Barn|Garage|Garden
1271,Property 1271,San Antonio,Apartment,556577,30-10-2024,,,1413,6,2,Detached,2001,,2,John Doe,555-4061,Available,Garage
1272,Property 1272,San Antonio,Apartment,377319,12-11-2024,,,4194,2,3,Condo,2010,3,1,David Lee,555-9684,Available,Elevator|Garden|Barn
1273,Property 1273,Dallas,Apartment,501203,08-11-2024,,,2310,6,4,Condo,2001,3,1,Michael Green,555-2625,Available,Garage
1274,Property 1274,Austin,House,773285,02-02-2024,,,4648,3,2,Office Building,2002,1,2,Sarah Johnson,555-3867,Available,Gym|Garden|Garage
1275,Property 1275,Houston,House,961766,03-07-2024,08-01-2024,1007879,3426,3,5,Detached,2011,,3,Robert Black,555-3235,Sold,Gym|Elevator|Garden
1276,Property 1276,San Antonio,Commercial,533082,27-10-2024,21-12-2023,554048,4123,3,3,Office Building,2013,5,3,Michael Green,555-6877,Sold,Garage|Sauna|Fireplace
1277,Property 1277,Austin,House,518573,22-05-2024,,,3242,3,3,Condo,2021,10,1,Alice White,555-1862,Available,Garden|Barn|Garage|Gym
1278,Property 1278,Dallas,Commercial,514201,10-05-2024,03-08-2024,545231,1960,6,4,Detached,2020,,2,Alice White,555-2552,Sold,Barn
1279,Property 1279,Dallas,Commercial,557485,08-03-2024,,,2841,4,4,Ranch,2001,4,3,Alice White,555-7186,Available,Sauna
1280,Property 1280,Houston,House,490045,17-04-2024,22-07-2024,530862,3182,4,4,Ranch,2009,4,1,John Doe,555-5203,Sold,Elevator|Garden
1281,Property 1281,Houston,House,320225,23-11-2024,22-05-2024,344944,3544,5,2,Office Building,2009,6,2,Robert Black,555-7258,Sold,Garage
1282,Property 1282,Houston,Commercial,988741,20-03-2024,,,4050,5,4,Detached,2013,,1,David Lee,555-1035,Available,Elevator
1283,Property 1283,Houston,Commercial,648036,08-07-2024,,,1732,5,4,Office Building,2000,3,3,Emily Brown,555-7571,Available,Gym
1284,Property 1284,Austin,Apartment,940065,22-08-2024,,,2088,4,4,Ranch,2007,4,1,Jane Smith,555-1194,Available,Fireplace|Elevator|Gym|Pool
1285,Property 1285,Houston,House,358776,12-07-2024,04-09-2024,400995,3006,2,2,Ranch,2018,2,2,Robert Black,555-2497,Sold,Elevator|Fireplace
1286,Property 1286,Dallas,Apartment,930096,10-11-2024,,,2256,2,4,Detached,2010,,1,Kevin Martinez,555-2456,Available,Garage|Garden|Pool|Elevator
1287,Property 1287,Dallas,Apartment,931578,19-02-2024,22-08-2024,960666,2948,6,2,Office Building,2009,7,2,Michael Green,555-6522,Sold,Barn
1288,Property 1288,Houston,Apartment,910507,06-02-2024,,,1406,2,5,Ranch,2000,3,4,Jane Smith,555-3111,Available,Barn
1289,Property 1289,Dallas,Apartment,409826,22-06-2024,,,2402,2,3,Detached,2012,,1,Robert Black,555-2150,Available,Fireplace|Elevator
1290,Property 1290,Fort Worth,Apartment,506603,29-04-2024,27-02-2024,524923,4600,2,4,Detached,2019,,4,Alice White,555-5836,Sold,Pool|Sauna|Barn|Garage
1291,Property 1291,San Antonio,House,374802,11-08-2024,14-11-2024,394986,2638,3,4,Detached,2018,,1,Robert Black,555-4161,Sold,Gym
1292,Property 1292,Fort Worth,Apartment,890344,13-08-2024,12-09-2024,935468,2371,6,5,Ranch,2004,2,1,John Doe,555-8214,Sold,Elevator
1293,Property 1293,Austin,Commercial,367924,27-02-2024,,,3529,4,4,Office Building,2022,2,2,Michael Green,555-5900,Available,Barn
1294,Property 1294,Dallas,Apartment,776040,22-09-2024,13-10-2024,803455,1124,3,5,Ranch,2009,8,1,Robert Black,555-8733,Sold,Elevator
1295,Property 1295,Austin,Apartment,593230,22-02-2024,,,2992,3,2,Ranch,2023,2,1,Sarah Johnson,555-8287,Available,Gym|Pool
1296,Property 1296,San Antonio,House,650973,12-03-2024,26-05-2024,685626,2872,3,5,Office Building,2001,1,2,Robert Black,555-9358,Sold,Pool|Elevator|Garage|Garden
1297,Property 1297,Fort Worth,Apartment,336942,12-02-2024,,,1749,3,2,Office Building,2012,2,3,David Lee,555-4568,Available,Sauna|Gym|Garden
1298,Property 1298,San Antonio,Apartment,473612,19-12-2023,,,2885,6,4,Condo,2011,10,4,Jane Smith,555-5207,Available,Fireplace
1299,Property 1299,Houston,Commercial,661383,16-12-2024,,,4730,6,4,Detached,2012,,1,Sarah Johnson,555-8405,Available,Fireplace|Garage
1300,Property 1300,Austin,Apartment,773938,06-08-2024,20-08-2024,790382,2920,6,4,Detached,2003,,4,Alice White,555-5544,Sold,Garage
1301,Property 1301,Austin,House,592525,28-06-2024,31-08-2024,632029,1976,6,5,Condo,2019,1,1,John Doe,555-4087,Sold,Gym|Elevator|Pool
1302,Property 1302,Houston,Apartment,328728,10-01-2024,10-11-2024,340819,3420,2,4,Office Building,2020,4,3,Robert Black,555-2694,Sold,Gym|Barn
1303,Property 1303,Austin,Apartment,832032,18-03-2024,,,2903,3,5,Condo,2023,10,2,Emily Brown,555-7387,Available,Garage|Pool
1304,Property 1304,Austin,Commercial,933090,08-11-2024,07-04-2024,962298,2171,3,2,Condo,2012,5,2,Laura Taylor,555-4020,Sold,Garage|Pool|Fireplace|Sauna
1305,Property 1305,Fort Worth,Commercial,729967,22-11-2024,21-09-2024,777390,2514,3,4,Office Building,2008,7,3,Sarah Johnson,555-6502,Sold,Pool
1306,Property 1306,Dallas,Apartment,664054,28-05-2024,,,2315,6,3,Detached,2007,,1,Michael Green,555-2776,Available,Barn|Garden
1307,Property 1307,Dallas,Commercial,425832,02-01-2024,,,4702,2,3,Condo,2010,8,2,Emily Brown,555-1846,Available,Gym|Pool|Elevator
1308,Property 1308,Dallas,Apartment,839320,21-10-2024,14-11-2024,884025,3457,4,2,Office Building,2017,1,4,Sarah Johnson,555-8901,Sold,Gym|Pool|Garden|Sauna
1309,Property 1309,Fort Worth,House,609958,22-03-2024,,,1066,4,2,Detached,2003,,3,Alice White,555-2461,Available,Garage|Fireplace|Sauna
1310,Property 1310,Houston,Apartment,746538,24-02-2024,24-02-2024,771575,2081,4,3,Condo,2017,2,3,Emily Brown,555-2254,Sold,Barn|Gym|Sauna|Garden
1311,Property 1311,San Antonio,Commercial,958108,08-06-2024,,,1571,6,2,Condo,2003,7,4,Sarah Johnson,555-1523,Available,Garden|Gym|Pool
1312,Property 1312,Dallas,Apartment,658612,26-02-2024,02-07-2024,682376,4027,2,2,Ranch,2007,3,1,Emily Brown,555-8386,Sold,Garage|Garden
1313,Property 1313,Fort Worth,Commercial,931295,20-03-2024,20-01-2024,958648,1836,2,4,Ranch,2005,8,1,Alice White,555-9878,Sold,Elevator|Fireplace
1314,Property 1314,Houston,Commercial,428193,06-10-2024,23-11-2024,455184,4202,3,2,Detached,2010,,4,Jane Smith,555-2416,Sold,Fireplace
1315,Property 1315,San Antonio,Commercial,756885,26-12-2023,,,3273,4,2,Office Building,2020,5,3,Alice White,555-2516,Available,Garage|Sauna|Elevator|Gym
1316,Property 1316,San Antonio,Apartment,449396,31-05-2024,16-02-2024,485003,4482,4,4,Condo,2005,6,3,Michael Green,555-1170,Sold,Barn|Fireplace
1317,Property 1317,Houston,Apartment,501505,14-10-2024,21-04-2024,516756,2669,6,3,Condo,2004,8,2,Emily Brown,555-8654,Sold,Pool|Garden|Sauna|Barn
1318,Property 1318,Dallas,Apartment,579707,17-01-2024,,,4016,4,2,Detached,2019,,2,Robert Black,555-2925,Available,Fireplace|Sauna|Garage|Pool
1319,Property 1319,Houston,House,752299,28-04-2024,,,2164,2,4,Ranch,2003,6,3,Robert Black,555-7973,Available,Fireplace|Garden
1320,Property 1320,Dallas,Commercial,559001,03-11-2024,06-11-2024,606433,4970,4,4,Ranch,2008,8,2,Jane Smith,555-7265,Sold,Fireplace|Barn|Sauna
1321,Property 1321,San Antonio,Apartment,306004,08-11-2024,02-04-2024,320344,1836,4,3,Ranch,2012,1,1,John Doe,555-6902,Sold,Garage|Barn
1322,Property 1322,Houston,House,883859,20-08-2024,02-11-2024,905738,4164,6,5,Office Building,2003,4,1,Alice White,555-2946,Sold,Fireplace|Garden
1323,Property 1323,San Antonio,Commercial,808812,03-12-2024,04-08-2024,840855,1530,2,4,Ranch,2004,1,3,Robert Black,555-4517,Sold,Pool|Garage|Sauna|Barn
1324,Property 1324,Fort Worth,House,639146,12-10-2024,05-06-2024,682662,2831,5,3,Ranch,2002,6,3,Robert Black,555-9098,Sold,Sauna
1325,Property 1325,San Antonio,Commercial,863273,06-12-2024,,,4882,2,2,Condo,2002,2,4,Kevin Martinez,555-2675,Available,Fireplace|Garage|Gym
